source,target,prov,context,age,weight,date
https://dati.cortecostituzionale.it/ontology/Pronuncia/404/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/549/1987,DIRITTO,IT-COST-1998-404_DIRITTO_line-2,4013,1,1998-12-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/404/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/365/1983,DIRITTO,IT-COST-1998-404_DIRITTO_line-2,5462,1,1998-12-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/404/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/342/1985,DIRITTO,IT-COST-1998-404_DIRITTO_line-3,4747,1,1998-12-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/404/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/263/1987,DIRITTO,IT-COST-1998-404_DIRITTO_line-3,4170,1,1998-12-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/404/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/227/1998,DIRITTO,IT-COST-1998-404_DIRITTO_line-3,176,1,1998-12-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/404/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1982,DIRITTO,IT-COST-1998-404_DIRITTO_line-1,5982,1,1998-12-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/12/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/358/1995,FATTO|FATTO|DIRITTO|DIRITTO|FATTO,IT-COST-1998-12_FATTO_line-9_PAR-2|IT-COST-1998-12_FATTO_line-6_PAR-1_ITEM-b|IT-COST-1998-12_DIRITTO_line-5_PAR-3|IT-COST-1998-12_DIRITTO_line-4_PAR-3|IT-COST-1998-12_FATTO_line-2_PAR-1,927,5,1998-01-28
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/223/2012,DIRITTO,IT-COST-2017-153_DIRITTO_line-17_PAR-2,1720,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/6/2014,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,1251,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/174/2001,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,5871,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/292/1987,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,10927,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/103/2012,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,1894,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/86/1985,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,11779,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/144/2009,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,2972,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/203/2011,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,2183,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/275/2005,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,4368,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,7126,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,403,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1999,DIRITTO,IT-COST-2017-153_DIRITTO_line-26_PAR-3.1,6732,1,2017-05-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/403/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/198/1998,DIRITTO|DIRITTO|FATTO,IT-COST-2000-403_DIRITTO_line-4_PAR-3|IT-COST-2000-403_DIRITTO_line-3_PAR-3|IT-COST-2000-403_FATTO_line-8_PAR-1,789,3,2000-07-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/471/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/475/1994,DIRITTO,IT-COST-1997-471_DIRITTO_line-1,1096,1,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/471/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/355/1995,DIRITTO,IT-COST-1997-471_DIRITTO_line-1,893,1,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/432/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/349/1987,DIRITTO,IT-COST-1988-432_DIRITTO_line-2,161,1,1988-03-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/264/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/5/1996,DIRITTO,IT-COST-1997-264_DIRITTO_line-15_PAR-3.2,561,1,1997-07-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/264/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1992,DIRITTO|DIRITTO,IT-COST-1997-264_DIRITTO_line-13_PAR-3.2|IT-COST-1997-264_DIRITTO_line-9_PAR-3.1,1948,2,1997-07-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/264/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/152/1997,DIRITTO,IT-COST-1997-264_DIRITTO_line-15_PAR-3.2,61,1,1997-07-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/948/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/108/1983,DIRITTO,IT-COST-1988-948_DIRITTO_line-1,1919,1,1988-07-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/948/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/134/1982,DIRITTO,IT-COST-1988-948_DIRITTO_line-1,2207,1,1988-07-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/948/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/556/1987,DIRITTO,IT-COST-1988-948_DIRITTO_line-1,225,1,1988-07-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/225/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/132/1972,FATTO|FATTO|DIRITTO|FATTO|FATTO|DIRITTO|FATTO|DIRITTO|DIRITTO,IT-COST-1976-225_FATTO_line-18_PAR-5|IT-COST-1976-225_FATTO_line-23_PAR-5|IT-COST-1976-225_DIRITTO_line-28_PAR-5|IT-COST-1976-225_FATTO_line-9_PAR-3|IT-COST-1976-225_FATTO_line-5_PAR-2|IT-COST-1976-225_DIRITTO_line-34_PAR-9|IT-COST-1976-225_FATTO_line-16_PAR-5|IT-COST-1976-225_DIRITTO_line-24_PAR-4|IT-COST-1976-225_DIRITTO_line-23_PAR-3,1590,9,1976-11-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/198/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1981,DIRITTO|DISPOSITIVO,IT-COST-1981-198_DIRITTO_line-2|IT-COST-1981-198_DISPOSITIVO_line-1,163,2,1981-11-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/33/2002,DIRITTO,IT-COST-2008-173_DIRITTO_line-11,2278,1,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/428/2006,DIRITTO,IT-COST-2008-173_DIRITTO_line-13,521,1,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/260/2000,DIRITTO|DIRITTO|DIRITTO|FATTO,IT-COST-2008-173_DIRITTO_line-8|IT-COST-2008-173_DIRITTO_line-11|IT-COST-2008-173_DIRITTO_line-12|IT-COST-2008-173_FATTO_line-6,2878,4,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/103/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/45/1963,FATTO|DIRITTO,IT-COST-1967-103_FATTO_line-5|IT-COST-1967-103_DIRITTO_line-3_PAR-2,1555,2,1967-06-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/86/1985,DIRITTO,IT-COST-1997-431_DIRITTO_line-3_PAR-2,4653,1,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/52/1988,DIRITTO,IT-COST-1997-431_DIRITTO_line-9_PAR-2,3624,1,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1989,DIRITTO,IT-COST-1997-431_DIRITTO_line-9_PAR-2,3204,1,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/108/1983,DIRITTO|DIRITTO,IT-COST-1997-431_DIRITTO_line-3_PAR-2|IT-COST-1997-431_DIRITTO_line-9_PAR-2,5353,2,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1996,DIRITTO,IT-COST-1997-431_DIRITTO_line-9_PAR-2,620,1,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/151/1982,DIRITTO,IT-COST-1997-431_DIRITTO_line-9_PAR-2,5626,1,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/475/1994,DIRITTO,IT-COST-1997-431_DIRITTO_line-9_PAR-2,1089,1,1997-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/301/1987,DIRITTO,IT-COST-1999-119_DIRITTO_line-16_PAR-3,4202,1,1999-03-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1996,FATTO|DIRITTO,IT-COST-1999-119_FATTO_line-12_PAR-3|IT-COST-1999-119_DIRITTO_line-3_PAR-1,1085,2,1999-03-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/159/1985,DIRITTO|DIRITTO|DIRITTO,IT-COST-1999-119_DIRITTO_line-19_PAR-4|IT-COST-1999-119_DIRITTO_line-3_PAR-1|IT-COST-1999-119_DIRITTO_line-13_PAR-3,5062,3,1999-03-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,DIRITTO|DIRITTO|DIRITTO,IT-COST-1999-119_DIRITTO_line-19_PAR-4|IT-COST-1999-119_DIRITTO_line-3_PAR-1|IT-COST-1999-119_DIRITTO_line-16_PAR-3,710,3,1999-03-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/153/1963,https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1963,DIRITTO|DIRITTO,IT-COST-1963-153_DIRITTO_line-2|IT-COST-1963-153_DIRITTO_line-1,146,2,1963-11-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/266/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/76/1983,DIRITTO,IT-COST-1983-266_DIRITTO_line-7,186,1,1983-09-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/266/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/179/1976,DIRITTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-1983-266_DIRITTO_line-5|IT-COST-1983-266_DIRITTO_line-8|IT-COST-1983-266_DIRITTO_line-7|IT-COST-1983-266_DIRITTO_line-3,2629,4,1983-09-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/273/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,DIRITTO,IT-COST-2015-273_DIRITTO_line-9_PAR-2.3.1,168,1,2015-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/273/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/77/2015,DIRITTO,IT-COST-2015-273_DIRITTO_line-7_PAR-2.2,223,1,2015-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/273/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/185/2011,DIRITTO,IT-COST-2015-273_DIRITTO_line-9_PAR-2.3.1,1656,1,2015-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/273/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/82/2015,DIRITTO|DIRITTO,IT-COST-2015-273_DIRITTO_line-7_PAR-2.2|IT-COST-2015-273_DIRITTO_line-9_PAR-2.3.1,221,2,2015-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/273/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/145/2014,DIRITTO,IT-COST-2015-273_DIRITTO_line-16_PAR-4,573,1,2015-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/273/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2015,DIRITTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-2015-273_DIRITTO_line-7_PAR-2.2|IT-COST-2015-273_DIRITTO_line-9_PAR-2.3.1|IT-COST-2015-273_DIRITTO_line-14_PAR-3|IT-COST-2015-273_DIRITTO_line-16_PAR-4,159,4,2015-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/273/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/135/2012,DIRITTO,IT-COST-2015-273_DIRITTO_line-19_PAR-4,1300,1,2015-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/273/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/241/2012,DIRITTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-2015-273_DIRITTO_line-9_PAR-2.3.1|IT-COST-2015-273_DIRITTO_line-16_PAR-4|IT-COST-2015-273_DIRITTO_line-18_PAR-4|IT-COST-2015-273_DIRITTO_line-5_PAR-2.1,1147,4,2015-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/343/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,FATTO|DIRITTO,IT-COST-2002-343_FATTO_line-4|IT-COST-2002-343_DIRITTO_line-1,1907,2,2002-07-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/55/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,DIRITTO,IT-COST-1988-55_DIRITTO_line-3,1641,1,1988-01-14
https://dati.cortecostituzionale.it/ontology/Pronuncia/55/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/109/1973,DIRITTO,IT-COST-1988-55_DIRITTO_line-2,5313,1,1988-01-14
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1966,DIRITTO,IT-COST-1979-89_DIRITTO_line-11_PAR-5,4592,1,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/30/1964,DIRITTO,IT-COST-1979-89_DIRITTO_line-11_PAR-5,5593,1,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/62/1977,DIRITTO,IT-COST-1979-89_DIRITTO_line-11_PAR-5,827,1,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/201/1975,DIRITTO,IT-COST-1979-89_DIRITTO_line-11_PAR-5,1477,1,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/97/1968,DIRITTO,IT-COST-1979-89_DIRITTO_line-11_PAR-5,4033,1,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/23/1968,DIRITTO,IT-COST-1979-89_DIRITTO_line-11_PAR-5,4117,1,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,DIRITTO,IT-COST-1979-89_DIRITTO_line-11_PAR-5,2625,1,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/85/1969,DIRITTO,IT-COST-1979-89_DIRITTO_line-11_PAR-5,3752,1,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1979,https://dati.cortecostituzionale.it/ontology/Pronuncia/131/1973,DIRITTO|DIRITTO,IT-COST-1979-89_DIRITTO_line-12_PAR-6|IT-COST-1979-89_DIRITTO_line-14_PAR-7,2201,2,1979-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/73/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1966,FATTO,IT-COST-1969-73_FATTO_line-3_PAR-2,1052,1,1969-03-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/73/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/6/1969,DIRITTO,IT-COST-1969-73_DIRITTO_line-1,62,1,1969-03-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/263/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,FATTO|DIRITTO|FATTO,IT-COST-1985-263_FATTO_line-1|IT-COST-1985-263_DIRITTO_line-2|IT-COST-1985-263_FATTO_line-2,2053,3,1985-11-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/77/1978,https://dati.cortecostituzionale.it/ontology/Pronuncia/144/1977,DIRITTO,IT-COST-1978-77_DIRITTO_line-1,226,1,1978-07-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/77/1978,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1977,DIRITTO|DISPOSITIVO,IT-COST-1978-77_DIRITTO_line-1|IT-COST-1978-77_DISPOSITIVO_line-1,456,2,1978-07-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/77/1978,https://dati.cortecostituzionale.it/ontology/Pronuncia/48/1978,DIRITTO,IT-COST-1978-77_DIRITTO_line-1,91,1,1978-07-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/125/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1961,FATTO,IT-COST-1969-125_FATTO_line-5,3021,1,1969-07-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/210/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/251/1994,DIRITTO,IT-COST-1998-210_DIRITTO_line-2,1448,1,1998-05-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/210/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/685/1988,DIRITTO,IT-COST-1998-210_DIRITTO_line-2,3639,1,1998-05-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/210/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/48/1988,DIRITTO,IT-COST-1998-210_DIRITTO_line-2,3786,1,1998-05-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/253/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,FATTO,IT-COST-1986-253_FATTO_line-1,2438,1,1986-11-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/253/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/161/1986,DIRITTO,IT-COST-1986-253_DIRITTO_line-2,154,1,1986-11-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/253/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1986,DIRITTO,IT-COST-1986-253_DIRITTO_line-2,228,1,1986-11-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/415/1996,DIRITTO,IT-COST-2008-158_DIRITTO_line-5,4158,1,2008-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/358/1994,DIRITTO,IT-COST-2008-158_DIRITTO_line-5,5042,1,2008-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/444/1995,DIRITTO,IT-COST-2008-158_DIRITTO_line-5,4588,1,2008-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/4/1973,DIRITTO,IT-COST-2008-158_DIRITTO_line-8,12888,1,2008-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/455/2000,DIRITTO|DIRITTO|DIRITTO,IT-COST-2008-158_DIRITTO_line-3|IT-COST-2008-158_DIRITTO_line-7|IT-COST-2008-158_DIRITTO_line-6,2752,3,2008-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1998,DIRITTO|DIRITTO|DIRITTO,IT-COST-2008-158_DIRITTO_line-3|IT-COST-2008-158_DIRITTO_line-5|IT-COST-2008-158_DIRITTO_line-6,3507,3,2008-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1962,FATTO,IT-COST-2008-158_FATTO_line-7,16750,1,2008-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/67/1974,FATTO,IT-COST-2008-158_FATTO_line-7,12483,1,2008-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/141/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/4/1973,DIRITTO,IT-COST-1990-141_DIRITTO_line-1,6262,1,1990-03-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/141/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1971,DIRITTO,IT-COST-1990-141_DIRITTO_line-1,6992,1,1990-03-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/141/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/484/1989,DIRITTO,IT-COST-1990-141_DIRITTO_line-2,238,1,1990-03-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/141/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/181/1983,DIRITTO,IT-COST-1990-141_DIRITTO_line-1,2475,1,1990-03-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/7/1973,https://dati.cortecostituzionale.it/ontology/Pronuncia/85/1965,FATTO,IT-COST-1973-7_FATTO_line-2_PAR-1,2617,1,1973-02-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/7/1973,https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1967,FATTO,IT-COST-1973-7_FATTO_line-2_PAR-1,1916,1,1973-02-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/7/1973,https://dati.cortecostituzionale.it/ontology/Pronuncia/45/1968,FATTO|DIRITTO|DIRITTO,IT-COST-1973-7_FATTO_line-4_PAR-2|IT-COST-1973-7_DIRITTO_line-4_PAR-3|IT-COST-1973-7_DIRITTO_line-3_PAR-2,1743,3,1973-02-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/524/1989,DIRITTO,IT-COST-2006-346_DIRITTO_line-16,6169,1,2006-10-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/298/1989,DIRITTO,IT-COST-2006-346_DIRITTO_line-16,6364,1,2006-10-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/84/1989,DIRITTO,IT-COST-2006-346_DIRITTO_line-16,6447,1,2006-10-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,DIRITTO,IT-COST-2006-346_DIRITTO_line-16,6447,1,2006-10-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/83/1989,DIRITTO,IT-COST-2006-346_DIRITTO_line-16,6447,1,2006-10-23
