source,target,date,age,weight
https://dati.cortecostituzionale.it/ontology/Pronuncia/110/2009,https://dati.cortecostituzionale.it/ontology/Pronuncia/389/2008,2009-04-01,133,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/110/2009,https://dati.cortecostituzionale.it/ontology/Pronuncia/420/2007,2009-04-01,496,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/110/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/212/2011,2013-05-22,688,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1971,https://dati.cortecostituzionale.it/ontology/Pronuncia/45/1963,1971-05-19,2967,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1971,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/1965,1971-05-19,2163,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1971,https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1964,1971-05-19,2372,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1957,1972-06-20,5304,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/66/1961,1972-06-20,3850,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1972,1997-04-09,9057,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/144/1972,1997-04-09,9043,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/157/1996,1997-04-09,331,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/159/1985,1997-04-09,4356,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,1997-04-09,441,5
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/263/1994,1997-04-09,1024,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/28/1970,1997-04-09,9918,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/283/1993,1997-04-09,1399,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1995,1997-04-09,639,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/69/1965,1997-04-09,11613,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1959,1997-04-09,13917,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/11/1995,1998-04-09,1184,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/19/1995,1998-04-09,1183,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1977,1998-04-09,7666,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/253/1996,1999-03-24,989,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/362/1993,1999-03-24,2112,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/429/1996,1999-03-24,832,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1999-03-24,15406,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1999,2016-04-20,6302,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/103/2012,2016-04-20,1465,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/144/2009,2016-04-20,2543,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/174/2001,2016-04-20,5446,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/203/2011,2016-04-20,1764,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/27/2001,2016-04-20,5565,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/275/2005,2016-04-20,3943,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/292/1987,2016-04-20,10514,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/345/2003,2016-04-20,4531,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2003,2016-04-20,4531,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,2016-04-20,6700,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/6/2014,2016-04-20,826,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/86/1985,2016-04-20,11347,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/1113/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1987,1988-12-12,698,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/1158/1988,1991-02-27,804,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/142/1988,1991-02-27,1127,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/252/1985,1991-02-27,1952,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/1986,1991-02-27,1531,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/428/1987,1991-02-27,1203,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1991-02-27,3260,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/67/1974,1991-02-27,6202,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/1986,1991-02-27,1806,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1962,1991-02-27,10466,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/916/1988,1991-02-27,965,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/92/1990,1991-02-27,372,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/141/1998,2000-04-13,724,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/2011,2013-05-22,672,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/270/2012,2013-05-22,184,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/112/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/225/2015,2016-03-08,139,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1957,https://dati.cortecostituzionale.it/ontology/Pronuncia/58/1957,1957-06-28,76,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1957,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1957-06-28,162,7
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1957,1967-06-26,3650,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1957,1967-06-26,3647,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/39/1960,1967-06-26,2573,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1957,1967-06-26,3769,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/58/1957,1967-06-26,3726,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/60/1958,1967-06-26,3141,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/66/1961,1967-06-26,2029,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/76/1958,1967-06-26,3114,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1967-06-26,3812,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/289/1988,1989-03-06,375,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/84/1989,1992-03-04,1106,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,1996-03-28,64,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/383/2001,2007-03-19,1943,6
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1963,https://dati.cortecostituzionale.it/ontology/Pronuncia/30/1961,1963-06-27,763,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/108/1980,1981-06-16,349,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1979,1981-06-16,586,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/22/1979,1981-06-16,774,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/542/1987,1989-03-06,465,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/76/1983,1989-03-06,2175,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/1989,1990-02-21,282,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/108/1990,1999-03-24,3318,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1992,1999-03-24,2575,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/322/1992,1999-03-24,2459,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1989,2000-04-13,4053,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/197/1989,2000-04-13,4021,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/651/1988,2000-04-13,4326,6
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/807/1988,2000-04-13,4301,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/174/2001,2007-03-19,2126,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/125/1969,2018-04-17,17822,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1961,2018-04-17,20843,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1997,2018-04-17,7578,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/318/1995,2018-04-17,8329,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,2018-04-17,13171,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/79/1961,2018-04-17,20571,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/90/2018,2018-04-17,27,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2020,https://dati.cortecostituzionale.it/ontology/Pronuncia/222/2019,2020-05-20,310,5
https://dati.cortecostituzionale.it/ontology/Pronuncia/115/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1962,1967-06-26,1819,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/115/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,1986-04-24,2221,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/115/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/2001,2010-03-22,3175,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/115/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/251/2014,2015-05-13,191,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/1152/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/142/1988,1988-12-15,323,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1957,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1957-07-01,165,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1963,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1962,1963-06-27,359,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/38/1968,1970-06-18,786,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1971,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1969,1971-05-19,839,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1973,https://dati.cortecostituzionale.it/ontology/Pronuncia/71/1973,1973-06-27,28,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/88/1982,1983-04-19,357,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/130/1982,1985-04-19,1017,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/141/1980,1985-04-19,1736,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,1985-04-19,1851,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1979,1986-04-24,2359,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/22/1979,1986-04-24,2547,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1986,2001-05-07,5428,10
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1998,2001-05-07,1167,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1999,2010-03-22,4016,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/116/1973,2010-03-22,13417,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/138/1999,2010-03-22,3995,10
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/306/2004,2010-03-22,1986,10
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/39/1984,2010-03-22,9531,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/66/2001,2010-03-22,3302,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/71/1973,2010-03-22,13445,5
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/81/1973,2010-03-22,13432,6
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/102/2008,2013-06-03,1937,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/11/1995,2013-06-03,6718,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,2013-06-03,5899,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1981,2013-06-03,11668,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/141/2009,2013-06-03,1491,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/146/1972,2013-06-03,14934,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/223/2012,2013-06-03,238,14
